time,orientation_x,orientation_y,orientation_z
1703352274.4082935,1.0,2.0,3.0
1703352274.4190147,1.0,2.0,3.0
1703352274.4297867,1.0,2.0,3.0
1703352274.4402304,1.0,2.0,3.0
1703352274.4504688,1.0,2.0,3.0
1703352274.460619,1.0,2.0,3.0
1703352274.4707701,1.0,2.0,3.0
1703352274.481001,1.0,2.0,3.0
1703352274.491294,1.0,2.0,3.0
1703352274.5015748,1.0,2.0,3.0
1703352274.5119245,1.0,2.0,3.0
1703352274.5222569,1.0,2.0,3.0
1703352274.532478,1.0,2.0,3.0
1703352274.542771,1.0,2.0,3.0
1703352274.5535436,1.0,2.0,3.0
1703352274.564124,1.0,2.0,3.0
1703352274.5751095,1.0,2.0,3.0
1703352274.585845,1.0,2.0,3.0
1703352274.5963912,1.0,2.0,3.0
1703352274.6071608,1.0,2.0,3.0
1703352274.617678,1.0,2.0,3.0
1703352274.628449,1.0,2.0,3.0
1703352274.63918,1.0,2.0,3.0
1703352274.6499114,1.0,2.0,3.0
1703352274.6603923,1.0,2.0,3.0
1703352274.6708446,1.0,2.0,3.0
1703352274.6815774,1.0,2.0,3.0
1703352274.692311,1.0,2.0,3.0
1703352274.703046,1.0,2.0,3.0
1703352274.7134898,1.0,2.0,3.0
1703352274.7236977,1.0,2.0,3.0
1703352274.7338383,1.0,2.0,3.0
1703352274.7440014,1.0,2.0,3.0
1703352274.754181,1.0,2.0,3.0
1703352274.764459,1.0,2.0,3.0
1703352274.7749279,1.0,2.0,3.0
1703352274.7853255,1.0,2.0,3.0
1703352274.7958398,1.0,2.0,3.0
1703352274.8065689,1.0,2.0,3.0
1703352274.8172014,1.0,2.0,3.0
1703352274.8277233,1.0,2.0,3.0
1703352274.8384533,1.0,2.0,3.0
1703352274.8491786,1.0,2.0,3.0
1703352274.859713,1.0,2.0,3.0
1703352274.870237,1.0,2.0,3.0
1703352274.8807714,1.0,2.0,3.0
1703352274.8912072,1.0,2.0,3.0
1703352274.9018657,1.0,2.0,3.0
1703352274.9126298,1.0,2.0,3.0
1703352274.9233553,1.0,2.0,3.0
1703352274.9339015,1.0,2.0,3.0
1703352274.9443302,1.0,2.0,3.0
1703352274.9545405,1.0,2.0,3.0
1703352274.9646795,1.0,2.0,3.0
1703352274.9748476,1.0,2.0,3.0
1703352274.9850376,1.0,2.0,3.0
1703352274.9953218,1.0,2.0,3.0
1703352275.0057504,1.0,2.0,3.0
1703352275.0162895,1.0,2.0,3.0
1703352275.0276835,1.0,2.0,3.0
1703352275.0383165,1.0,2.0,3.0
1703352275.0490217,1.0,2.0,3.0
1703352275.0595732,1.0,2.0,3.0
1703352275.0703344,1.0,2.0,3.0
1703352275.080842,1.0,2.0,3.0
1703352275.0916107,1.0,2.0,3.0
1703352275.102437,1.0,2.0,3.0
1703352275.1131587,1.0,2.0,3.0
1703352275.1238348,1.0,2.0,3.0
1703352275.1343524,1.0,2.0,3.0
1703352275.1450942,1.0,2.0,3.0
1703352275.1558976,1.0,2.0,3.0
1703352275.1666253,1.0,2.0,3.0
1703352275.1770918,1.0,2.0,3.0
1703352275.1873002,1.0,2.0,3.0
1703352275.19744,1.0,2.0,3.0
1703352275.2076166,1.0,2.0,3.0
1703352275.2177968,1.0,2.0,3.0
1703352275.2280595,1.0,2.0,3.0
1703352275.238456,1.0,2.0,3.0
1703352275.2489827,1.0,2.0,3.0
1703352275.2597063,1.0,2.0,3.0
1703352275.2703207,1.0,2.0,3.0
1703352275.280832,1.0,2.0,3.0
1703352275.2913487,1.0,2.0,3.0
1703352275.3020446,1.0,2.0,3.0
1703352275.3131144,1.0,2.0,3.0
1703352275.3238585,1.0,2.0,3.0
1703352275.334396,1.0,2.0,3.0
1703352275.3451068,1.0,2.0,3.0
1703352275.3558707,1.0,2.0,3.0
1703352275.3666363,1.0,2.0,3.0
1703352275.377203,1.0,2.0,3.0
1703352275.3877501,1.0,2.0,3.0
1703352275.3983932,1.0,2.0,3.0
1703352275.4088182,1.0,2.0,3.0
1703352275.4190176,1.0,2.0,3.0
1703352275.4291544,1.0,2.0,3.0
1703352275.4393077,1.0,2.0,3.0
1703352275.449478,1.0,2.0,3.0
1703352275.4597538,1.0,2.0,3.0
1703352275.4703057,1.0,2.0,3.0
1703352275.4807472,1.0,2.0,3.0
1703352275.4915102,1.0,2.0,3.0
1703352275.502004,1.0,2.0,3.0
1703352275.5124714,1.0,2.0,3.0
1703352275.5232012,1.0,2.0,3.0
1703352275.5340035,1.0,2.0,3.0
1703352275.5445304,1.0,2.0,3.0
1703352275.5551777,1.0,2.0,3.0
1703352275.566069,1.0,2.0,3.0
1703352275.5769782,1.0,2.0,3.0
1703352275.5874937,1.0,2.0,3.0
1703352275.5983217,1.0,2.0,3.0
1703352275.6092007,1.0,2.0,3.0
1703352275.6199336,1.0,2.0,3.0
1703352275.6305244,1.0,2.0,3.0
1703352275.640943,1.0,2.0,3.0
1703352275.6511495,1.0,2.0,3.0
1703352275.6612997,1.0,2.0,3.0
1703352275.671504,1.0,2.0,3.0
1703352275.6817,1.0,2.0,3.0
1703352275.6919608,1.0,2.0,3.0
1703352275.7024264,1.0,2.0,3.0
1703352275.712984,1.0,2.0,3.0
1703352275.7234232,1.0,2.0,3.0
1703352275.7337916,1.0,2.0,3.0
1703352275.7443233,1.0,2.0,3.0
1703352275.7550943,1.0,2.0,3.0
1703352275.7658148,1.0,2.0,3.0
1703352275.776704,1.0,2.0,3.0
1703352275.7872927,1.0,2.0,3.0
1703352275.7978072,1.0,2.0,3.0
1703352275.808544,1.0,2.0,3.0
1703352275.8192704,1.0,2.0,3.0
1703352275.8300369,1.0,2.0,3.0
1703352275.8405879,1.0,2.0,3.0
1703352275.8511147,1.0,2.0,3.0
1703352275.8616192,1.0,2.0,3.0
1703352275.8719687,1.0,2.0,3.0
1703352275.8821058,1.0,2.0,3.0
1703352275.8922544,1.0,2.0,3.0
1703352275.9024243,1.0,2.0,3.0
1703352275.9126594,1.0,2.0,3.0
1703352275.9228692,1.0,2.0,3.0
1703352275.933651,1.0,2.0,3.0
1703352275.944169,1.0,2.0,3.0
1703352275.9548833,1.0,2.0,3.0
1703352275.9656062,1.0,2.0,3.0
1703352275.9761534,1.0,2.0,3.0
1703352275.9870079,1.0,2.0,3.0
1703352275.9975178,1.0,2.0,3.0
1703352276.007956,1.0,2.0,3.0
1703352276.018309,1.0,2.0,3.0
1703352276.0288458,1.0,2.0,3.0
1703352276.0396035,1.0,2.0,3.0
1703352276.0503647,1.0,2.0,3.0
1703352276.0609026,1.0,2.0,3.0
1703352276.07144,1.0,2.0,3.0
1703352276.0821848,1.0,2.0,3.0
1703352276.0927289,1.0,2.0,3.0
1703352276.1030972,1.0,2.0,3.0
1703352276.1132643,1.0,2.0,3.0
1703352276.1234252,1.0,2.0,3.0
1703352276.1339366,1.0,2.0,3.0
1703352276.144145,1.0,2.0,3.0
1703352276.1543636,1.0,2.0,3.0
1703352276.1648421,1.0,2.0,3.0
1703352276.1754818,1.0,2.0,3.0
1703352276.186287,1.0,2.0,3.0
1703352276.1967647,1.0,2.0,3.0
1703352276.2072084,1.0,2.0,3.0
1703352276.2176952,1.0,2.0,3.0
1703352276.2284217,1.0,2.0,3.0
1703352276.239154,1.0,2.0,3.0
1703352276.2498772,1.0,2.0,3.0
1703352276.2605913,1.0,2.0,3.0
1703352276.2710705,1.0,2.0,3.0
1703352276.2815273,1.0,2.0,3.0
1703352276.2925723,1.0,2.0,3.0
1703352276.3033152,1.0,2.0,3.0
1703352276.3138716,1.0,2.0,3.0
1703352276.324399,1.0,2.0,3.0
1703352276.3347447,1.0,2.0,3.0
1703352276.3448837,1.0,2.0,3.0
1703352276.3550332,1.0,2.0,3.0
1703352276.3652036,1.0,2.0,3.0
1703352276.3754518,1.0,2.0,3.0
1703352276.3858101,1.0,2.0,3.0
1703352276.3965805,1.0,2.0,3.0
1703352276.4072008,1.0,2.0,3.0
1703352276.4177265,1.0,2.0,3.0
1703352276.428452,1.0,2.0,3.0
1703352276.4391892,1.0,2.0,3.0
1703352276.4500427,1.0,2.0,3.0
1703352276.460599,1.0,2.0,3.0
1703352276.4710517,1.0,2.0,3.0
1703352276.4818277,1.0,2.0,3.0
1703352276.4925766,1.0,2.0,3.0
1703352276.503011,1.0,2.0,3.0
1703352276.5134852,1.0,2.0,3.0
1703352276.5240622,1.0,2.0,3.0
1703352276.5345511,1.0,2.0,3.0
1703352276.5453768,1.0,2.0,3.0
1703352276.5558884,1.0,2.0,3.0
1703352276.5662296,1.0,2.0,3.0
1703352276.5763688,1.0,2.0,3.0
1703352276.586521,1.0,2.0,3.0
1703352276.5966763,1.0,2.0,3.0
1703352276.60687,1.0,2.0,3.0
1703352276.6172192,1.0,2.0,3.0
1703352276.6277084,1.0,2.0,3.0
1703352276.6381118,1.0,2.0,3.0
1703352276.6489136,1.0,2.0,3.0
1703352276.659525,1.0,2.0,3.0
1703352276.670307,1.0,2.0,3.0
1703352276.6808138,1.0,2.0,3.0
1703352276.69153,1.0,2.0,3.0
1703352276.7023153,1.0,2.0,3.0
1703352276.7129593,1.0,2.0,3.0
1703352276.7237198,1.0,2.0,3.0
1703352276.7342293,1.0,2.0,3.0
1703352276.744956,1.0,2.0,3.0
1703352276.755677,1.0,2.0,3.0
1703352276.766406,1.0,2.0,3.0
1703352276.7771642,1.0,2.0,3.0
1703352276.787648,1.0,2.0,3.0
1703352276.797951,1.0,2.0,3.0
1703352276.808105,1.0,2.0,3.0
1703352276.8182647,1.0,2.0,3.0
1703352276.8284295,1.0,2.0,3.0
1703352276.838616,1.0,2.0,3.0
1703352276.8488548,1.0,2.0,3.0
1703352276.8592691,1.0,2.0,3.0
1703352276.8699846,1.0,2.0,3.0
1703352276.8806124,1.0,2.0,3.0
1703352276.891082,1.0,2.0,3.0
1703352276.9019303,1.0,2.0,3.0
1703352276.9127357,1.0,2.0,3.0
1703352276.9234831,1.0,2.0,3.0
1703352276.9340148,1.0,2.0,3.0
1703352276.9445355,1.0,2.0,3.0
1703352276.9552553,1.0,2.0,3.0
1703352276.9659727,1.0,2.0,3.0
1703352276.9768877,1.0,2.0,3.0
1703352276.9873283,1.0,2.0,3.0
1703352276.9982967,1.0,2.0,3.0
1703352277.0087826,1.0,2.0,3.0
1703352277.0191205,1.0,2.0,3.0
1703352277.029505,1.0,2.0,3.0
1703352277.0396702,1.0,2.0,3.0
1703352277.0499294,1.0,2.0,3.0
1703352277.060118,1.0,2.0,3.0
1703352277.070732,1.0,2.0,3.0
1703352277.0811355,1.0,2.0,3.0
1703352277.091762,1.0,2.0,3.0
1703352277.1025667,1.0,2.0,3.0
1703352277.1133108,1.0,2.0,3.0
1703352277.1238787,1.0,2.0,3.0
1703352277.134406,1.0,2.0,3.0
1703352277.1451645,1.0,2.0,3.0
1703352277.1558027,1.0,2.0,3.0
1703352277.1667438,1.0,2.0,3.0
1703352277.1772401,1.0,2.0,3.0
1703352277.1876924,1.0,2.0,3.0
1703352277.1986709,1.0,2.0,3.0
1703352277.209381,1.0,2.0,3.0
1703352277.2201483,1.0,2.0,3.0
1703352277.230676,1.0,2.0,3.0
1703352277.2413964,1.0,2.0,3.0
1703352277.2518203,1.0,2.0,3.0
1703352277.2620273,1.0,2.0,3.0
1703352277.2721786,1.0,2.0,3.0
1703352277.2823517,1.0,2.0,3.0
1703352277.2925208,1.0,2.0,3.0
1703352277.3027968,1.0,2.0,3.0
1703352277.3131769,1.0,2.0,3.0
1703352277.323676,1.0,2.0,3.0
1703352277.3341873,1.0,2.0,3.0
1703352277.3447232,1.0,2.0,3.0
1703352277.355375,1.0,2.0,3.0
1703352277.3661041,1.0,2.0,3.0
1703352277.3769984,1.0,2.0,3.0
1703352277.3875167,1.0,2.0,3.0
1703352277.3979928,1.0,2.0,3.0
1703352277.4087121,1.0,2.0,3.0
1703352277.4194517,1.0,2.0,3.0
1703352277.4302542,1.0,2.0,3.0
1703352277.4407992,1.0,2.0,3.0
1703352277.4512637,1.0,2.0,3.0
1703352277.4620893,1.0,2.0,3.0
1703352277.4728868,1.0,2.0,3.0
1703352277.4833128,1.0,2.0,3.0
1703352277.4935389,1.0,2.0,3.0
1703352277.5037034,1.0,2.0,3.0
1703352277.5141327,1.0,2.0,3.0
1703352277.5243745,1.0,2.0,3.0
1703352277.5346868,1.0,2.0,3.0
1703352277.5450897,1.0,2.0,3.0
1703352277.5556452,1.0,2.0,3.0
1703352277.566311,1.0,2.0,3.0
1703352277.5767498,1.0,2.0,3.0
1703352277.5872884,1.0,2.0,3.0
1703352277.5977995,1.0,2.0,3.0
1703352277.6085088,1.0,2.0,3.0
1703352277.6192532,1.0,2.0,3.0
1703352277.630202,1.0,2.0,3.0
1703352277.64075,1.0,2.0,3.0
1703352277.6512895,1.0,2.0,3.0
1703352277.6620364,1.0,2.0,3.0
1703352277.672765,1.0,2.0,3.0
1703352277.6834235,1.0,2.0,3.0
1703352277.693909,1.0,2.0,3.0
1703352277.7044144,1.0,2.0,3.0
1703352277.7148652,1.0,2.0,3.0
1703352277.725063,1.0,2.0,3.0
1703352277.7352002,1.0,2.0,3.0
1703352277.7453542,1.0,2.0,3.0
1703352277.7555165,1.0,2.0,3.0
1703352277.7657843,1.0,2.0,3.0
1703352277.7762976,1.0,2.0,3.0
1703352277.7869837,1.0,2.0,3.0
1703352277.7973955,1.0,2.0,3.0
1703352277.8079352,1.0,2.0,3.0
1703352277.818585,1.0,2.0,3.0
1703352277.8292289,1.0,2.0,3.0
1703352277.840311,1.0,2.0,3.0
1703352277.8508067,1.0,2.0,3.0
1703352277.8612485,1.0,2.0,3.0
1703352277.8715355,1.0,2.0,3.0
1703352277.8818276,1.0,2.0,3.0
1703352277.892118,1.0,2.0,3.0
1703352277.902405,1.0,2.0,3.0
1703352277.9129994,1.0,2.0,3.0
1703352277.9235826,1.0,2.0,3.0
1703352277.9341059,1.0,2.0,3.0
1703352277.9445403,1.0,2.0,3.0
1703352277.9547448,1.0,2.0,3.0
1703352277.9648843,1.0,2.0,3.0
1703352277.9750464,1.0,2.0,3.0
1703352277.985236,1.0,2.0,3.0
1703352277.9954503,1.0,2.0,3.0
1703352278.005756,1.0,2.0,3.0
1703352278.0161536,1.0,2.0,3.0
1703352278.026532,1.0,2.0,3.0
1703352278.037004,1.0,2.0,3.0
1703352278.0474484,1.0,2.0,3.0
1703352278.0582278,1.0,2.0,3.0
1703352278.0689578,1.0,2.0,3.0
1703352278.0796773,1.0,2.0,3.0
1703352278.0904276,1.0,2.0,3.0
1703352278.1009288,1.0,2.0,3.0
1703352278.1115172,1.0,2.0,3.0
1703352278.1223757,1.0,2.0,3.0
1703352278.1331666,1.0,2.0,3.0
1703352278.1436937,1.0,2.0,3.0
1703352278.1541965,1.0,2.0,3.0
1703352278.1646597,1.0,2.0,3.0
1703352278.1751413,1.0,2.0,3.0
1703352278.1853416,1.0,2.0,3.0
1703352278.1954799,1.0,2.0,3.0
1703352278.2056394,1.0,2.0,3.0
1703352278.215824,1.0,2.0,3.0
1703352278.226102,1.0,2.0,3.0
1703352278.2364883,1.0,2.0,3.0
1703352278.2471306,1.0,2.0,3.0
1703352278.2576313,1.0,2.0,3.0
1703352278.2684276,1.0,2.0,3.0
1703352278.2790627,1.0,2.0,3.0
1703352278.2897837,1.0,2.0,3.0
1703352278.3003259,1.0,2.0,3.0
1703352278.310833,1.0,2.0,3.0
1703352278.3215551,1.0,2.0,3.0
1703352278.3321576,1.0,2.0,3.0
1703352278.3427422,1.0,2.0,3.0
1703352278.3536515,1.0,2.0,3.0
1703352278.3641267,1.0,2.0,3.0
1703352278.374839,1.0,2.0,3.0
1703352278.3856103,1.0,2.0,3.0
1703352278.396334,1.0,2.0,3.0
1703352278.4067602,1.0,2.0,3.0
1703352278.4169843,1.0,2.0,3.0
1703352278.4271235,1.0,2.0,3.0
1703352278.4372792,1.0,2.0,3.0
1703352278.447455,1.0,2.0,3.0
1703352278.4577253,1.0,2.0,3.0
1703352278.4682713,1.0,2.0,3.0
1703352278.4791129,1.0,2.0,3.0
1703352278.489841,1.0,2.0,3.0
1703352278.500358,1.0,2.0,3.0
1703352278.510817,1.0,2.0,3.0
1703352278.5213876,1.0,2.0,3.0
1703352278.5318313,1.0,2.0,3.0
1703352278.5424895,1.0,2.0,3.0
1703352278.5532358,1.0,2.0,3.0
1703352278.563886,1.0,2.0,3.0
1703352278.5744555,1.0,2.0,3.0
1703352278.5851314,1.0,2.0,3.0
1703352278.595788,1.0,2.0,3.0
1703352278.606525,1.0,2.0,3.0
1703352278.6172025,1.0,2.0,3.0
1703352278.6277199,1.0,2.0,3.0
1703352278.6381326,1.0,2.0,3.0
1703352278.6483378,1.0,2.0,3.0
1703352278.6586163,1.0,2.0,3.0
1703352278.6688478,1.0,2.0,3.0
1703352278.6790512,1.0,2.0,3.0
1703352278.689311,1.0,2.0,3.0
1703352278.6997335,1.0,2.0,3.0
1703352278.710232,1.0,2.0,3.0
1703352278.7208614,1.0,2.0,3.0
1703352278.731977,1.0,2.0,3.0
1703352278.7428184,1.0,2.0,3.0
1703352278.753355,1.0,2.0,3.0
1703352278.7639203,1.0,2.0,3.0
1703352278.7748775,1.0,2.0,3.0
1703352278.7856753,1.0,2.0,3.0
1703352278.7964792,1.0,2.0,3.0
1703352278.8071947,1.0,2.0,3.0
1703352278.8177264,1.0,2.0,3.0
1703352278.828383,1.0,2.0,3.0
1703352278.838876,1.0,2.0,3.0
1703352278.849574,1.0,2.0,3.0
1703352278.860098,1.0,2.0,3.0
1703352278.8705757,1.0,2.0,3.0
1703352278.880783,1.0,2.0,3.0
1703352278.8909228,1.0,2.0,3.0
1703352278.9010782,1.0,2.0,3.0
1703352278.9112525,1.0,2.0,3.0
1703352278.9381301,1.0,2.0,3.0
1703352278.9488716,1.0,2.0,3.0
1703352278.9594738,1.0,2.0,3.0
1703352278.970076,1.0,2.0,3.0
1703352278.9808393,1.0,2.0,3.0
1703352278.9941657,1.0,2.0,3.0
1703352279.0046046,1.0,2.0,3.0
1703352279.015218,1.0,2.0,3.0
1703352279.0259528,1.0,2.0,3.0
1703352279.0366874,1.0,2.0,3.0
1703352279.047331,1.0,2.0,3.0
1703352279.058053,1.0,2.0,3.0
1703352279.0690284,1.0,2.0,3.0
1703352279.079669,1.0,2.0,3.0
1703352279.0904078,1.0,2.0,3.0
1703352279.1008296,1.0,2.0,3.0
1703352279.1110375,1.0,2.0,3.0
1703352279.1211784,1.0,2.0,3.0
1703352279.1313384,1.0,2.0,3.0
1703352279.1415157,1.0,2.0,3.0
1703352279.1517842,1.0,2.0,3.0
1703352279.1624162,1.0,2.0,3.0
1703352279.1728427,1.0,2.0,3.0
1703352279.1833467,1.0,2.0,3.0
1703352279.1939087,1.0,2.0,3.0
1703352279.204431,1.0,2.0,3.0
1703352279.2152545,1.0,2.0,3.0
1703352279.2259831,1.0,2.0,3.0
1703352279.2367218,1.0,2.0,3.0
1703352279.2472796,1.0,2.0,3.0
1703352279.257996,1.0,2.0,3.0
1703352279.2687783,1.0,2.0,3.0
1703352279.2795837,1.0,2.0,3.0
1703352279.290385,1.0,2.0,3.0
1703352279.3009021,1.0,2.0,3.0
1703352279.311435,1.0,2.0,3.0
1703352279.3221514,1.0,2.0,3.0
1703352279.3325791,1.0,2.0,3.0
1703352279.3427799,1.0,2.0,3.0
1703352279.3529167,1.0,2.0,3.0
1703352279.3630683,1.0,2.0,3.0
1703352279.3732321,1.0,2.0,3.0
1703352279.3835206,1.0,2.0,3.0
1703352279.3939323,1.0,2.0,3.0
1703352279.4044335,1.0,2.0,3.0
1703352279.4154296,1.0,2.0,3.0
1703352279.426094,1.0,2.0,3.0
1703352279.4366484,1.0,2.0,3.0
1703352279.4472098,1.0,2.0,3.0
1703352279.4577248,1.0,2.0,3.0
1703352279.468465,1.0,2.0,3.0
1703352279.4792218,1.0,2.0,3.0
1703352279.4901986,1.0,2.0,3.0
1703352279.5007102,1.0,2.0,3.0
1703352279.5110683,1.0,2.0,3.0
1703352279.5218308,1.0,2.0,3.0
1703352279.5323448,1.0,2.0,3.0
1703352279.542909,1.0,2.0,3.0
1703352279.5534887,1.0,2.0,3.0
1703352279.564109,1.0,2.0,3.0
1703352279.5743215,1.0,2.0,3.0
1703352279.5844717,1.0,2.0,3.0
1703352279.5946362,1.0,2.0,3.0
1703352279.6048083,1.0,2.0,3.0
1703352279.6150873,1.0,2.0,3.0
1703352279.6255014,1.0,2.0,3.0
1703352279.6359909,1.0,2.0,3.0
1703352279.6469615,1.0,2.0,3.0
1703352279.6575181,1.0,2.0,3.0
1703352279.6680348,1.0,2.0,3.0
1703352279.678664,1.0,2.0,3.0
1703352279.689331,1.0,2.0,3.0
1703352279.6998906,1.0,2.0,3.0
1703352279.7108042,1.0,2.0,3.0
1703352279.721587,1.0,2.0,3.0
1703352279.7323298,1.0,2.0,3.0
1703352279.7429159,1.0,2.0,3.0
1703352279.7538111,1.0,2.0,3.0
1703352279.7643526,1.0,2.0,3.0
1703352279.7749903,1.0,2.0,3.0
1703352279.7857223,1.0,2.0,3.0
1703352279.7961423,1.0,2.0,3.0
1703352279.806346,1.0,2.0,3.0
1703352279.8164847,1.0,2.0,3.0
1703352279.826639,1.0,2.0,3.0
1703352279.8368084,1.0,2.0,3.0
1703352279.8470087,1.0,2.0,3.0
1703352279.857325,1.0,2.0,3.0
1703352279.8676593,1.0,2.0,3.0
1703352279.8782957,1.0,2.0,3.0
1703352279.8890183,1.0,2.0,3.0
1703352279.8994951,1.0,2.0,3.0
1703352279.9105778,1.0,2.0,3.0
1703352279.921346,1.0,2.0,3.0
1703352279.932075,1.0,2.0,3.0
1703352279.942701,1.0,2.0,3.0
1703352279.9534783,1.0,2.0,3.0
1703352279.964015,1.0,2.0,3.0
1703352279.974738,1.0,2.0,3.0
1703352279.985476,1.0,2.0,3.0
1703352279.9961972,1.0,2.0,3.0
1703352280.0066266,1.0,2.0,3.0
1703352280.017021,1.0,2.0,3.0
1703352280.0273907,1.0,2.0,3.0
1703352280.0375695,1.0,2.0,3.0
1703352280.0477297,1.0,2.0,3.0
1703352280.057908,1.0,2.0,3.0
1703352280.068109,1.0,2.0,3.0
1703352280.078353,1.0,2.0,3.0
1703352280.0889843,1.0,2.0,3.0
1703352280.0997288,1.0,2.0,3.0
1703352280.110237,1.0,2.0,3.0
1703352280.1206276,1.0,2.0,3.0
1703352280.1311824,1.0,2.0,3.0
1703352280.1418996,1.0,2.0,3.0
1703352280.152623,1.0,2.0,3.0
1703352280.1633162,1.0,2.0,3.0
1703352280.1738796,1.0,2.0,3.0
1703352280.1843853,1.0,2.0,3.0
1703352280.1951175,1.0,2.0,3.0
1703352280.2059565,1.0,2.0,3.0
1703352280.2165942,1.0,2.0,3.0
1703352280.2272434,1.0,2.0,3.0
1703352280.237763,1.0,2.0,3.0
1703352280.2484915,1.0,2.0,3.0
1703352280.2589045,1.0,2.0,3.0
1703352280.2691061,1.0,2.0,3.0
1703352280.2792678,1.0,2.0,3.0
1703352280.2894242,1.0,2.0,3.0
1703352280.2995994,1.0,2.0,3.0
1703352280.3098934,1.0,2.0,3.0
1703352280.3205814,1.0,2.0,3.0
1703352280.3312163,1.0,2.0,3.0
1703352280.341939,1.0,2.0,3.0
1703352280.3526936,1.0,2.0,3.0
1703352280.3635194,1.0,2.0,3.0
1703352280.3740683,1.0,2.0,3.0
1703352280.3846076,1.0,2.0,3.0
1703352280.3953428,1.0,2.0,3.0
1703352280.4060686,1.0,2.0,3.0
1703352280.4168084,1.0,2.0,3.0
1703352280.4273725,1.0,2.0,3.0
1703352280.4381287,1.0,2.0,3.0
1703352280.4488506,1.0,2.0,3.0
1703352280.4599166,1.0,2.0,3.0
1703352280.4705353,1.0,2.0,3.0
1703352280.4810348,1.0,2.0,3.0
1703352280.4913368,1.0,2.0,3.0
1703352280.5014782,1.0,2.0,3.0
1703352280.5116787,1.0,2.0,3.0
1703352280.5219374,1.0,2.0,3.0
1703352280.5321803,1.0,2.0,3.0
1703352280.542425,1.0,2.0,3.0
1703352280.5528176,1.0,2.0,3.0
1703352280.5632582,1.0,2.0,3.0
1703352280.5738435,1.0,2.0,3.0
1703352280.5843282,1.0,2.0,3.0
1703352280.5950947,1.0,2.0,3.0
1703352280.6058166,1.0,2.0,3.0
1703352280.61654,1.0,2.0,3.0
1703352280.6274245,1.0,2.0,3.0
1703352280.6381383,1.0,2.0,3.0
1703352280.6486633,1.0,2.0,3.0
1703352280.6591775,1.0,2.0,3.0
1703352280.6698399,1.0,2.0,3.0
1703352280.6806557,1.0,2.0,3.0
1703352280.6911702,1.0,2.0,3.0
1703352280.7016559,1.0,2.0,3.0
1703352280.7123802,1.0,2.0,3.0
1703352280.7227957,1.0,2.0,3.0
1703352280.7329981,1.0,2.0,3.0
1703352280.7431676,1.0,2.0,3.0
1703352280.7534008,1.0,2.0,3.0
1703352280.7638605,1.0,2.0,3.0
1703352280.774074,1.0,2.0,3.0
1703352280.7842546,1.0,2.0,3.0
1703352280.7944124,1.0,2.0,3.0
1703352280.8045938,1.0,2.0,3.0
1703352280.8148808,1.0,2.0,3.0
1703352280.825325,1.0,2.0,3.0
1703352280.83557,1.0,2.0,3.0
1703352280.8463092,1.0,2.0,3.0
1703352280.8569012,1.0,2.0,3.0
1703352280.867429,1.0,2.0,3.0
1703352280.8779294,1.0,2.0,3.0
1703352280.88865,1.0,2.0,3.0
1703352280.899383,1.0,2.0,3.0
1703352280.910123,1.0,2.0,3.0
1703352280.9206753,1.0,2.0,3.0
1703352280.9311326,1.0,2.0,3.0
1703352280.9418523,1.0,2.0,3.0
1703352280.9526613,1.0,2.0,3.0
1703352280.9633977,1.0,2.0,3.0
1703352280.973945,1.0,2.0,3.0
1703352280.9844713,1.0,2.0,3.0
1703352280.9948404,1.0,2.0,3.0
1703352281.0050168,1.0,2.0,3.0
1703352281.0152361,1.0,2.0,3.0
1703352281.0254655,1.0,2.0,3.0
1703352281.035687,1.0,2.0,3.0
1703352281.0459502,1.0,2.0,3.0
1703352281.0563116,1.0,2.0,3.0
1703352281.0670173,1.0,2.0,3.0
1703352281.0774605,1.0,2.0,3.0
1703352281.0878732,1.0,2.0,3.0
1703352281.0985713,1.0,2.0,3.0
1703352281.1092992,1.0,2.0,3.0
1703352281.1202006,1.0,2.0,3.0
1703352281.1307418,1.0,2.0,3.0
1703352281.1415167,1.0,2.0,3.0
1703352281.1521459,1.0,2.0,3.0
1703352281.1629732,1.0,2.0,3.0
1703352281.1737244,1.0,2.0,3.0
1703352281.184218,1.0,2.0,3.0
1703352281.1948502,1.0,2.0,3.0
1703352281.2056077,1.0,2.0,3.0
1703352281.2164266,1.0,2.0,3.0
1703352281.226791,1.0,2.0,3.0
1703352281.2374525,1.0,2.0,3.0
1703352281.247611,1.0,2.0,3.0
1703352281.2577846,1.0,2.0,3.0
1703352281.268043,1.0,2.0,3.0
1703352281.2783778,1.0,2.0,3.0
1703352281.2888029,1.0,2.0,3.0
1703352281.2993245,1.0,2.0,3.0
1703352281.3100529,1.0,2.0,3.0
1703352281.320625,1.0,2.0,3.0
1703352281.3311408,1.0,2.0,3.0
1703352281.3418832,1.0,2.0,3.0
1703352281.352606,1.0,2.0,3.0
1703352281.3634236,1.0,2.0,3.0
1703352281.373995,1.0,2.0,3.0
1703352281.3849912,1.0,2.0,3.0
1703352281.395525,1.0,2.0,3.0
1703352281.406294,1.0,2.0,3.0
1703352281.4171,1.0,2.0,3.0
1703352281.427526,1.0,2.0,3.0
1703352281.4382179,1.0,2.0,3.0
1703352281.448666,1.0,2.0,3.0
1703352281.4588752,1.0,2.0,3.0
1703352281.4690123,1.0,2.0,3.0
1703352281.4791782,1.0,2.0,3.0
1703352281.4893553,1.0,2.0,3.0
1703352281.4996104,1.0,2.0,3.0
